USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,75,0.1000000,100,63.0000803,0.0219630,0.0370794,0.0371271,1.9180670,24.3840533,"[0.9999657, -0.0041252, 0.0071908, -0.0118211, 0.0041661, 0.9999751, -0.0056930, 0.0060716, -0.0071671, 0.0057228, 0.9999579, -0.0054193, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,57.4089003,0.0182321,0.0303807,0.0350849,1.9170210,21.6912799,"[0.9999564, 0.0023984, 0.0090280, 0.0036518, -0.0023918, 0.9999968, -0.0007452, -0.0027479, -0.0090298, 0.0007235, 0.9999590, -0.0040006, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,62.4126024,0.0183912,0.0305643,0.0365182,1.9186219,23.7372748,"[0.9999405, 0.0036452, 0.0102775, 0.0148372, -0.0037373, 0.9999529, 0.0089545, -0.0001817, -0.0102444, -0.0089924, 0.9999071, -0.0114269, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,60.8362710,0.0244121,0.0399651,0.0358765,1.9166584,23.2672682,"[0.9999733, -0.0050376, 0.0052954, -0.0203118, 0.0050588, 0.9999792, -0.0040045, 0.0035406, -0.0052751, 0.0040312, 0.9999779, -0.0019111, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,63.3610094,0.0174618,0.0276488,0.0363084,1.9167897,23.1788525,"[0.9999673, -0.0061618, 0.0052460, -0.0316336, 0.0061976, 0.9999574, -0.0068415, -0.0061437, -0.0052036, 0.0068738, 0.9999629, -0.0073896, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,58.1495891,0.0199957,0.0312648,0.0353235,1.9162579,21.7954442,"[0.9999910, 0.0038719, 0.0017435, -0.0073174, -0.0038348, 0.9997764, -0.0207995, -0.0039459, -0.0018236, 0.0207927, 0.9997821, -0.0064122, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,59.5366790,0.0227375,0.0360809,0.0354761,1.9189628,21.7760211,"[0.9999732, -0.0066255, 0.0031221, 0.0051979, 0.0067403, 0.9992433, -0.0383132, 0.0027772, -0.0028659, 0.0383332, 0.9992612, -0.0030506, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,70.0493746,0.0252969,0.0415818,0.0381296,1.9173412,23.3161705,"[0.9999348, -0.0028257, 0.0110669, -0.0064731, 0.0028754, 0.9999859, -0.0044750, 0.0043819, -0.0110541, 0.0045065, 0.9999288, -0.0094009, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,67.6984813,0.0229793,0.0351461,0.0376615,1.9152077,22.4630910,"[0.9999975, 0.0017210, 0.0014504, 0.0215335, -0.0017176, 0.9999956, -0.0023986, -0.0025521, -0.0014546, 0.0023961, 0.9999961, -0.0010956, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,48.4755988,0.0143696,0.0224887,0.0328558,1.9210409,22.8463264,"[0.9999890, -0.0002595, 0.0046862, -0.0142794, 0.0003084, 0.9999456, -0.0104294, -0.0017599, -0.0046832, 0.0104307, 0.9999346, -0.0025097, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,54.5466061,0.0141812,0.0228038,0.0341709,1.9174094,23.3243121,"[0.9999108, -0.0005416, 0.0133492, -0.0179574, 0.0005874, 0.9999939, -0.0034299, 0.0052008, -0.0133473, 0.0034375, 0.9999050, -0.0083645, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,49.2058420,0.0215172,0.0358206,0.0330008,1.9158775,22.8150690,"[0.9999681, 0.0028840, 0.0074478, 0.0352737, -0.0027778, 0.9998949, -0.0142325, -0.0072806, -0.0074881, 0.0142113, 0.9998710, -0.0025270, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,65.7424254,0.0219763,0.0307053,0.0374484,1.9183234,22.1940279,"[0.9998851, 0.0003344, 0.0151522, 0.0173510, -0.0004173, 0.9999850, 0.0054702, -0.0196222, -0.0151501, -0.0054759, 0.9998702, -0.0042736, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,57.9943035,0.0222613,0.0339694,0.0349408,1.9181250,22.1115093,"[0.9999423, -0.0090574, 0.0057749, 0.0063493, 0.0090802, 0.9999511, -0.0039308, -0.0163175, -0.0057390, 0.0039830, 0.9999756, -0.0034902, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,65.9506655,0.0241977,0.0399269,0.0376070,1.9202118,21.0343174,"[0.9999495, -0.0067072, 0.0074937, -0.0112595, 0.0068175, 0.9998673, -0.0147963, 0.0072555, -0.0073935, 0.0148467, 0.9998624, -0.0057634, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,59.6013637,0.0179075,0.0294997,0.0359860,1.9168278,21.5521359,"[0.9999952, 0.0000632, 0.0030974, -0.0409561, -0.0000529, 0.9999945, -0.0033318, 0.0131389, -0.0030975, 0.0033316, 0.9999896, -0.0063111, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,58.8116627,0.0239443,0.0393565,0.0357064,1.9175359,22.1796577,"[0.9999983, -0.0017801, 0.0003944, -0.0085223, 0.0017807, 0.9999974, -0.0014405, 0.0006288, -0.0003919, 0.0014412, 0.9999989, -0.0007821, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,56.6930139,0.0209970,0.0308472,0.0369095,1.9175321,23.6856351,"[0.9999810, -0.0055128, 0.0027561, 0.0164888, 0.0055030, 0.9999785, 0.0035523, -0.0036393, -0.0027756, -0.0035371, 0.9999899, 0.0019553, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,62.9460824,0.0280446,0.0457719,0.0373765,1.9170042,20.2143612,"[0.9998983, -0.0038736, 0.0137259, 0.0125849, 0.0039673, 0.9999690, -0.0068038, -0.0070843, -0.0136991, 0.0068576, 0.9998826, -0.0028774, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,58.9485366,0.0183983,0.0314345,0.0368902,1.9204646,22.9606999,"[0.9998373, 0.0033160, 0.0177303, 0.0223409, -0.0035210, 0.9999272, 0.0115439, -0.0036348, -0.0176907, -0.0116044, 0.9997762, 0.0130193, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,55.4965887,0.0131006,0.0211351,0.0350419,1.9179459,22.5397985,"[0.9999704, -0.0032737, 0.0069607, -0.0039824, 0.0033057, 0.9999840, -0.0045853, 0.0049850, -0.0069456, 0.0046082, 0.9999653, -0.0059645, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,58.6304629,0.0151712,0.0246145,0.0366715,1.9182196,23.7077188,"[0.9999387, -0.0042146, 0.0102402, -0.0253198, 0.0043445, 0.9999100, -0.0126933, 0.0133671, -0.0101858, 0.0127370, 0.9998670, -0.0091310, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,45.1676786,0.0213909,0.0351242,0.0324625,1.9173410,22.2770266,"[0.9999916, 0.0003902, 0.0040871, 0.0052621, -0.0003555, 0.9999639, -0.0084850, -0.0069486, -0.0040902, 0.0084835, 0.9999557, -0.0009547, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
